,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
68,Be2Bi,cubic (F),0.37039036,6.3782125855497105,6.3782125855497105,6.3782125855497105,90.0,90.0,90.0,259.47586624547534,F-43m,225,227,0.9503852725028992,0.045963872224092484,0.0017115460941568017,hexagonal (P),0.2160083,4.97890743705081,4.97890743705081,8.608349917121313,90.0,90.0,120.0,184.80709849210857,194,164,176,0.523532509803772,0.10689948499202728,0.058196939527988434
69,SnSb,rhombohedral (P),0.3739346,4.956289902568586,4.956289902568586,4.956289902568586,66.99000783431029,66.99000783431029,66.99000783431029,98.99017594812801,R-3m,160,148,0.9765728116035461,0.011332028545439243,0.004866226110607386,cubic (F),0.18208738,6.542651032890916,6.542651032890916,6.542651032890916,90.0,90.0,90.0,280.0665686626998,225,216,227,0.8054783940315247,0.1769193708896637,0.01291703712195158
70,Sr2Rh,orthorhombic (P),0.24931121,8.223683109691507,12.195756295525781,6.003023858047169,90.0,90.0,90.0,602.0674852695669,Pnma,52,55,0.9186927080154419,0.07450193166732788,0.002371663460507989,hexagonal (P),0.23363462,9.140344650059536,9.140344650059536,6.898783772810463,90.0,90.0,120.0,499.1468196891657,186,193,194,0.9892773628234863,0.0037169151473790407,0.0036180114839226007
71,GaAs,cubic (F),0.91438377,5.734010914301,5.734010914301,5.734010914301,90.0,90.0,90.0,188.5278634519676,F-43m,225,227,0.9966151118278503,0.0028639924712479115,0.0002827100979629904,rhombohedral (P),0.02063765,4.622388646438613,4.622388646438613,4.622388646438613,55.294728072680456,55.294728072680456,55.294728072680456,62.20060327165922,166,160,161,0.6029007434844971,0.2878989279270172,0.05106323957443237
72,BeNa,hexagonal (P),0.2266736,3.811449452813448,3.811449452813448,9.71676572700906,90.0,90.0,120.0,122.24544695537634,P6/mmm,194,164,0.7582283020019531,0.2381172776222229,0.0015184803633019328,cubic (F),0.20597903,6.726361752508724,6.726361752508724,6.726361752508724,90.0,90.0,90.0,304.32712386434486,225,216,227,0.7146573662757874,0.21215899288654327,0.03378375619649887
73,SrSb,tetragonal (I),0.30706626,4.8454484117603664,4.8454484117603664,19.729909307438422,90.0,90.0,90.0,463.22611692309755,I4/mmm,142,141,0.9838099479675293,0.006363449618220329,0.003942240960896015,orthorhombic (P),0.20520112,14.757797103537442,11.187817030721066,6.119759756250005,90.0,90.0,90.0,1010.4184406247336,62,55,58,0.831920325756073,0.13159345090389252,0.02113678865134716
74,PdSn2,tetragonal (I),0.39282408,5.599486338709528,5.599486338709528,17.527409861714617,90.0,90.0,90.0,549.5587425858971,I4_1/acd,140,110,0.7848816514015198,0.18194562196731567,0.007970675826072693,orthorhombic (P),0.14084956,6.6875587408699015,5.544727739624082,13.733334869716844,90.0,90.0,90.0,509.24156676606907,62,55,58,0.6270058155059814,0.0934496819972992,0.061009541153907776
75,NaBa,cubic (F),0.45875126,5.209189748814604,5.209189748814604,5.209189748814604,90.0,90.0,90.0,141.35479064306773,F-43m,227,225,0.412137508392334,0.3353998363018036,0.25046250224113464,hexagonal (P),0.21072951,5.600451926985918,5.600451926985918,11.986916298691375,90.0,90.0,120.0,325.5998917827976,194,191,164,0.9656774401664734,0.020650194957852364,0.008309968747198582
76,Sc2Ge,hexagonal (P),0.71493685,7.925221216593188,7.925221216593188,5.937558894900023,90.0,90.0,120.0,322.96937952791563,P6_3/mmc,193,189,0.6864538788795471,0.2813306748867035,0.014501583762466908,orthorhombic (P),0.11037302,7.912432308634195,9.967370221482712,7.734624307909874,90.0,90.0,90.0,609.9999803190993,62,33,55,0.9999383687973022,3.464881228865124e-05,1.5909317880868912e-05
77,Mg2As,hexagonal (P),0.46841025,5.043703223140863,5.043703223140863,5.579442067850596,90.0,90.0,120.0,122.91940600368785,P-62m,174,194,0.2758696973323822,0.17100486159324646,0.13943937420845032,cubic (F),0.09946473,6.318794164825248,6.318794164825248,6.318794164825248,90.0,90.0,90.0,252.291503714164,225,216,227,0.5220210552215576,0.4715154469013214,0.0026837405748665333
78,SnSi,cubic (F),0.29029244,6.026957609456634,6.026957609456634,6.026957609456634,90.0,90.0,90.0,218.92452224049092,F-43m,227,225,0.6302792429924011,0.2978995740413666,0.06236325949430466,hexagonal (P),0.23267782,5.1378955691712225,5.1378955691712225,5.790298060167235,90.0,90.0,120.0,132.37381857609284,191,187,180,0.8403195142745972,0.09541048854589462,0.02469301037490368
79,BaBi,tetragonal (I),0.333368,4.900065627554821,4.900065627554821,18.605975427071836,90.0,90.0,90.0,446.7414365179192,I4/mmm,140,141,0.9067301750183105,0.04136365279555321,0.02169918641448021,orthorhombic (P),0.22597237,12.280021333426413,8.92695075336696,7.230381286208608,90.0,90.0,90.0,792.6171411597226,62,52,55,0.8680005073547363,0.10939544439315796,0.00608576787635684
80,SrAg,orthorhombic (P),0.87579966,13.169097089790817,5.8834018500520715,6.4170656324856346,90.0,90.0,90.0,497.1884068405405,Pnma,52,74,0.9050050973892212,0.06610032916069031,0.012000017799437046,hexagonal (P),0.031096537,6.886920555096854,6.886920555096854,7.470824225981914,90.0,90.0,120.0,306.86637032076857,194,191,186,0.6212323307991028,0.17846991121768951,0.09439641237258911
81,Hg2As2,tetragonal (P),0.15359965,5.5811042469649275,5.5811042469649275,12.412988084814838,90.0,90.0,90.0,386.64874750925543,P4_2/nmc,127,111,0.30309540033340454,0.25846028327941895,0.08080244809389114,monoclinic (C),0.13446087,11.337737518826845,8.913872405851947,8.155963954728565,90.0,104.22677236905344,90.0,798.9876037217306,15,12,9,0.5417082905769348,0.2988009452819824,0.08690901100635529
82,Pb2As,cubic (F),0.6357085,5.634403960680524,5.634403960680524,5.634403960680524,90.0,90.0,90.0,178.8726503686466,Fm-3m,227,216,0.9964451193809509,0.0025529395788908005,0.000623949570581317,cubic (I),0.08492583,3.6448084178099145,3.6448084178099145,3.6448084178099145,90.0,90.0,90.0,48.419925429047225,229,197,211,0.9574567675590515,0.027294255793094635,0.00402708537876606
83,NiSn2,tetragonal (I),0.5521939,4.6841029075325,4.6841029075325,17.78862681173463,90.0,90.0,90.0,390.29705978360215,I4_1/acd,140,107,0.6606448888778687,0.261518657207489,0.02364276722073555,cubic (I),0.10229591,9.53342248760599,9.53342248760599,9.53342248760599,90.0,90.0,90.0,866.4560121406516,229,204,217,0.47126635909080505,0.4642149806022644,0.023336000740528107
84,Au2Te,orthorhombic (P),0.20944312,7.820465987313812,8.204974683953596,4.410164444749892,90.0,90.0,90.0,282.98581108311504,Pma2,59,51,0.28816771507263184,0.22757939994335175,0.1913309097290039,hexagonal (P),0.17131917,4.284049546222759,4.284049546222759,11.00758638375076,90.0,90.0,120.0,174.95715335402784,194,164,186,0.7374128699302673,0.06991169601678848,0.046623263508081436
85,Ba2Ce,cubic (F),0.5898656,5.240274871549721,5.240274871549721,5.240274871549721,90.0,90.0,90.0,143.9004671269263,Fm-3m,227,216,0.7019447684288025,0.29415199160575867,0.003812391310930252,hexagonal (P),0.1220144,8.259902807814933,8.259902807814933,6.926987263901171,90.0,90.0,120.0,409.28412045375876,194,191,193,0.9968701004981995,0.0022289627231657505,0.00033943247399292886
86,TaTe,orthorhombic (P),0.48051372,13.72269165496367,18.63611824613348,4.962754267768628,90.0,90.0,90.0,1269.1633836284539,Pbam,62,51,0.6816478967666626,0.12262143939733505,0.03912179917097092,monoclinic (C),0.12861772,34.12234943986992,8.652519809609387,14.21167756682248,90.0,161.32081291033347,90.0,1343.8216419822252,12,15,5,0.8832530975341797,0.09776081144809723,0.007476473692804575
87,Te2B,orthorhombic (P),0.19880469,9.08575602022616,10.564790006009712,6.3194220681860545,90.0,90.0,90.0,606.5956646477919,P2_12_12_1,61,62,0.21151310205459595,0.19606982171535492,0.15777668356895447,monoclinic (P),0.16178259,8.620928933762386,10.219532991985393,10.5432531832098,90.0,98.60308135144358,90.0,918.4288491902787,14,11,10,0.9122498631477356,0.050452783703804016,0.023218728601932526
88,HoSb2,orthorhombic (C),0.720755,3.434987111463796,5.8950070979571985,8.173624352182568,90.0,90.0,90.0,165.50995420460984,C222,64,63,0.9043224453926086,0.0932200700044632,0.001182332169264555,orthorhombic (I),0.11924811,4.284947426679717,12.130943636116632,20.356820772921402,90.0,90.0,90.0,1058.1568207211592,71,44,45,0.995155930519104,0.0017288830131292343,0.001692250487394631
89,BeCa,cubic (F),0.3993049,6.117823940133502,6.117823940133502,6.117823940133502,90.0,90.0,90.0,228.9765058786475,Fm-3m,227,216,0.7845437526702881,0.15187819302082062,0.059481650590896606,hexagonal (P),0.1750174,3.860439872929543,3.860439872929543,6.664951977021776,90.0,90.0,120.0,86.02035717113746,191,194,187,0.8355916142463684,0.15911351144313812,0.0015639829216524959
90,InPt2,hexagonal (P),0.3881536,4.927485765199046,4.927485765199046,8.16605599851989,90.0,90.0,120.0,171.70927010146195,P6_3/mmc,164,152,0.49115437269210815,0.32085633277893066,0.0614200234413147,cubic (P),0.12910172,3.991855203416581,3.991855203416581,3.991855203416581,90.0,90.0,90.0,63.60984527622535,221,205,198,0.8938183784484863,0.06247273460030556,0.022970248013734818
91,EuTe,cubic (F),0.86841506,6.363865039278182,6.363865039278182,6.363865039278182,90.0,90.0,90.0,257.7287589632244,Fm-3m,216,227,0.9992972612380981,0.0003666183038149029,0.0001920540671562776,cubic (I),0.059233636,9.467285931546543,9.467285931546543,9.467285931546543,90.0,90.0,90.0,848.5481319481256,220,211,199,0.9987756609916687,0.0004468372790142894,0.00036380294477567077
92,Ba2Bi2,tetragonal (I),0.333368,4.900065627554821,4.900065627554821,18.605975427071836,90.0,90.0,90.0,446.7414365179192,I4/mmm,140,141,0.9067301750183105,0.04136365279555321,0.02169918641448021,orthorhombic (P),0.22597237,12.280021333426413,8.92695075336696,7.230381286208608,90.0,90.0,90.0,792.6171411597226,62,52,55,0.8680005073547363,0.10939544439315796,0.00608576787635684
93,MgBi,hexagonal (P),0.47886524,4.4691449254277344,4.4691449254277344,9.565070300091186,90.0,90.0,120.0,165.45034396200637,P-3m1,147,194,0.9986308217048645,0.0003487754729576409,0.00028889530221931636,cubic (F),0.2611691,7.0431908536792385,7.0431908536792385,7.0431908536792385,90.0,90.0,90.0,349.38831050789156,216,225,219,0.9736039638519287,0.025894269347190857,0.00039404569542966783
94,BaGe2,orthorhombic (P),0.24169855,7.193838914726373,6.5472898495077265,12.103154283555673,90.0,90.0,90.0,570.0603641390184,Pnma,74,59,0.8081523776054382,0.08381245285272598,0.045746225863695145,orthorhombic (C),0.18539897,10.24921936409716,9.086291587060467,15.055160647686986,90.0,90.0,90.0,1402.0479026922164,65,63,64,0.6540423035621643,0.23234853148460388,0.08751266449689865
95,Pb2Si2,cubic (F),0.34717056,5.425089622515429,5.425089622515429,5.425089622515429,90.0,90.0,90.0,159.66905369565416,Fd-3m,216,225,0.9755920767784119,0.012504404410719872,0.010502520948648453,hexagonal (P),0.13325945,5.272986345662139,5.272986345662139,5.458556271979175,90.0,90.0,120.0,131.43823449818834,187,191,189,0.24430787563323975,0.20927390456199646,0.15560276806354523
96,BiGe2,cubic (F),0.3471915,5.894896991500075,5.894896991500075,5.894896991500075,90.0,90.0,90.0,204.84655360978172,Fm-3m,227,203,0.9082452654838562,0.08926599472761154,0.0007184834685176611,hexagonal (P),0.20040424,4.627518607061514,4.627518607061514,5.341073761918606,90.0,90.0,120.0,99.05024517517165,164,191,194,0.5263606905937195,0.4002240300178528,0.039908211678266525
97,InAs2,cubic (F),0.4120546,5.388165604051594,5.388165604051594,5.388165604051594,90.0,90.0,90.0,156.4309942424166,F-43m,225,227,0.8997781276702881,0.0979621559381485,0.0007135480991564691,rhombohedral (P),0.19258389,4.396267057286001,4.396267057286001,4.396267057286001,57.5303255593309,57.5303255593309,57.5303255593309,56.668868729220044,166,160,155,0.7743535041809082,0.21404261887073517,0.005539434961974621
98,CaSb,tetragonal (I),0.3819161,5.674720997870732,5.674720997870732,7.443274347128319,90.0,90.0,90.0,239.6917325505408,I4/mmm,141,142,0.8980875015258789,0.05105343461036682,0.01560788694769144,orthorhombic (P),0.17116782,11.882466352238124,9.484031630364958,7.304699670861228,90.0,90.0,90.0,823.1935363748038,62,55,58,0.9192825555801392,0.0738367885351181,0.0041807470843195915
99,AgSb,hexagonal (P),0.3663024,4.243843021726685,4.243843021726685,5.124845022934392,90.0,90.0,120.0,79.93371370162542,P6_3/mmc,191,186,0.9284219741821289,0.034712787717580795,0.012727788649499416,orthorhombic (P),0.20596237,6.171190228581817,5.263444546287769,6.570587216136095,90.0,90.0,90.0,213.42395811013304,59,58,62,0.294389933347702,0.29291394352912903,0.1727503091096878
100,WSb,tetragonal (I),0.35854146,8.12643094385396,8.12643094385396,4.951649505919409,90.0,90.0,90.0,327.0013869551563,I4/m,109,139,0.7603211402893066,0.13361001014709473,0.045146431773900986,hexagonal (P),0.31525928,4.733258812781548,4.733258812781548,5.534347531482624,90.0,90.0,120.0,107.37855699152706,194,193,180,0.6953350901603699,0.28594881296157837,0.005140163004398346
101,RhBi,monoclinic (C),0.38138703,12.672870947132632,6.548771250264467,8.691050004934919,90.0,117.58752784968591,90.0,639.2783419050908,C2/c,12,9,1.0,0.0,0.0,hexagonal (P),0.21418157,3.572033021653526,3.572033021653526,5.248377223801192,90.0,90.0,120.0,57.99447268546302,194,182,187,0.8733633756637573,0.08277447521686554,0.015772558748722076
102,CaBa,cubic (F),0.4303418,5.505180635842019,5.505180635842019,5.505180635842019,90.0,90.0,90.0,166.84558568500378,Fm-3m,227,216,0.9156860113143921,0.06620245426893234,0.017594093456864357,cubic (I),0.30100632,5.0238439172576355,5.0238439172576355,5.0238439172576355,90.0,90.0,90.0,126.79683533621477,229,217,199,0.9972307085990906,0.0007303800084628165,0.0006761955446563661
103,AuAs2,monoclinic (C),0.2687676,10.62020568004283,7.23835110213061,7.366354647391454,90.0,119.81534048257194,90.0,491.3160355668945,C2/c,12,9,0.5007898807525635,0.3647879958152771,0.06708686053752899,cubic (P),0.2561723,7.221125459432895,7.221125459432895,7.221125459432895,90.0,90.0,90.0,376.5430806357633,223,205,221,0.5686484575271606,0.20639701187610626,0.11444211006164551
104,BiB,cubic (F),0.30802155,4.8963506884674315,4.8963506884674315,4.8963506884674315,90.0,90.0,90.0,117.386335808587,F-43m,225,219,0.9041330814361572,0.09522201865911484,0.00043804547749459743,rhombohedral (P),0.16162345,6.20628914992581,6.20628914992581,6.20628914992581,66.77499000302593,66.77499000302593,66.77499000302593,193.6376363883949,166,148,160,0.9752109050750732,0.011628065258264542,0.007841784507036209
105,LaAs2,monoclinic (P),0.54903716,5.277949811671044,6.724171619421392,8.42246538228007,90.0,106.88448659106504,90.0,286.02653278774386,P2_1/c,11,10,0.9364628195762634,0.03759130463004112,0.01961098425090313,orthorhombic (P),0.16637218,10.408760830872678,8.663179259046817,6.471632990624934,90.0,90.0,90.0,583.5663088971378,62,33,19,0.5618042349815369,0.16270306706428528,0.10118454694747925
106,PdBi,hexagonal (P),0.4179677,3.931736693377614,3.931736693377614,5.605609530863823,90.0,90.0,120.0,75.04509744151808,P6_3/mmc,164,187,0.9857455492019653,0.005683251656591892,0.004595720209181309,monoclinic (C),0.18851492,11.683905406495102,5.78979035604271,7.6661776694403745,90.0,115.70575298282493,90.0,467.272988250118,12,15,8,0.9702881574630737,0.024898268282413483,0.001985513139516115
107,Zn2Bi,rhombohedral (P),0.2712617,7.556679966678212,7.556679966678212,7.556679966678212,64.0969348787469,64.0969348787469,64.0969348787469,332.63447174882515,R-3m,167,160,0.8339473605155945,0.10870043188333511,0.031495533883571625,orthorhombic (P),0.20051849,6.394271910065834,6.311241753938278,8.847560858784192,90.0,90.0,90.0,357.0503599188624,55,51,62,0.8016471862792969,0.04086410626769066,0.031950704753398895
108,PtTe,hexagonal (P),0.56619906,3.98979194208914,3.98979194208914,5.57023585642447,90.0,90.0,120.0,76.79000821199564,P-3m1,194,186,0.8957493901252747,0.07480365037918091,0.007426638621836901,monoclinic (C),0.13023755,10.688543938458267,8.365629573499143,10.86283950915183,90.0,100.57615445579461,90.0,954.8151052426286,12,15,5,0.7054591774940491,0.18394440412521362,0.04638143628835678
109,ReTe,rhombohedral (P),0.15607187,8.468877446842606,8.468877446842606,8.468877446842606,69.42554623021566,69.42554623021566,69.42554623021566,514.074727656937,R-3c,148,166,0.9350453615188599,0.06493314355611801,1.2152117051300593e-05,hexagonal (P),0.13476224,4.110748216259699,4.110748216259699,7.047203794957521,90.0,90.0,120.0,103.13099708088036,194,164,176,0.9963447451591492,0.0007294590468518436,0.0006808412726968527
110,CaSb2,monoclinic (P),0.31477314,6.263942853769671,5.559725576390111,10.368893567272801,90.0,104.3640821024502,90.0,349.81649622575986,P2_1/m,14,4,0.5898362994194031,0.32801204919815063,0.038460083305835724,orthorhombic (P),0.20855895,10.550640308438002,8.17488578410943,6.656105955370552,90.0,90.0,90.0,574.0909988373123,62,55,58,0.6199635863304138,0.14659790694713593,0.09429308772087097
111,IrTe,hexagonal (P),0.46635062,3.8602453547250932,3.8602453547250932,5.556534141189863,90.0,90.0,120.0,71.70747610970142,P6_3/mmc,164,152,0.4357393980026245,0.3467682898044586,0.04865870624780655,rhombohedral (P),0.16187741,9.167896939265166,9.167896939265166,9.167896939265166,112.05823727125936,112.05823727125936,112.05823727125936,528.8100309430307,148,167,166,0.885929524898529,0.11278275400400162,0.000984084908850491
112,GaBi,cubic (F),0.5035485,5.634869180798301,5.634869180798301,5.634869180798301,90.0,90.0,90.0,178.91696136966664,F-43m,225,226,0.9206203818321228,0.07772054523229599,0.0010077414335682988,hexagonal (P),0.24543262,3.7175107304876103,3.7175107304876103,4.284393082431239,90.0,90.0,120.0,51.277211834989444,191,194,164,0.744594395160675,0.17351692914962769,0.0482620932161808
113,BiGe,cubic (F),0.33116555,5.773681237132055,5.773681237132055,5.773681237132055,90.0,90.0,90.0,192.4679448056108,Fm-3m,227,216,0.9978302121162415,0.0016500988276675344,0.00021987409854773432,hexagonal (P),0.21430545,3.8965301318893983,3.8965301318893983,4.923632489829399,90.0,90.0,120.0,64.73994684703871,164,191,194,0.6657190918922424,0.3155250549316406,0.009696978144347668
114,AlBi,cubic (F),0.66675824,6.480555968657546,6.480555968657546,6.480555968657546,90.0,90.0,90.0,272.16783404805165,F-43m,225,227,0.9203816652297974,0.07358400523662567,0.004828833043575287,hexagonal (P),0.09646265,3.4424580709426364,3.4424580709426364,4.848435117149435,90.0,90.0,120.0,49.758758772548326,164,191,194,0.6768354177474976,0.3049483895301819,0.013332312926650047
115,FeSn2,tetragonal (I),0.6729628,6.585272384083487,6.585272384083487,6.05378889281787,90.0,90.0,90.0,262.52747326910384,I4/mcm,142,110,0.6657077074050903,0.29753413796424866,0.006767212878912687,orthorhombic (F),0.100151435,10.134086901366073,4.9772620785919415,19.741428649507842,90.0,90.0,90.0,995.7577881236783,70,22,43,0.9991474151611328,0.0005673263221979141,0.0001939076610142365
